date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),Interruption,time period start,time period end,EB/WB,bunch,total delay,gap
2025-09-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-09 15:00:00,2025-09-09 19:00:00,W,34,1723.0166666666669,40
2025-09-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-09 15:00:00,2025-09-09 19:00:00,E,86,4674.566666666667,148
2025-09-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-10 15:00:00,2025-09-10 19:00:00,E,69,3332.0333333333333,114
2025-09-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-10 15:00:00,2025-09-10 19:00:00,W,33,1044.2166666666667,31
2025-09-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-11 15:00:00,2025-09-11 19:00:00,E,42,2716.8166666666666,178
2025-09-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-11 15:00:00,2025-09-11 19:00:00,W,10,527.7333333333333,36
2025-09-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-12 15:00:00,2025-09-12 19:00:00,E,129,2632.016666666667,170
2025-09-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-12 15:00:00,2025-09-12 19:00:00,W,17,1094.2,39
2025-09-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-15 15:00:00,2025-09-15 19:00:00,W,24,599.0666666666667,34
2025-09-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-15 15:00:00,2025-09-15 19:00:00,E,22,140.78333333333333,116
2025-09-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-16 15:00:00,2025-09-16 19:00:00,W,19,1241.4666666666667,36
2025-09-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-16 15:00:00,2025-09-16 19:00:00,E,36,4470.25,248
2025-09-17 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-17 15:00:00,2025-09-17 19:00:00,E,27,846.9833333333333,70
2025-09-17 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-17 15:00:00,2025-09-17 19:00:00,W,28,541.65,23
2025-09-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-18 15:00:00,2025-09-18 19:00:00,E,39,2140.2,124
2025-09-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-18 15:00:00,2025-09-18 19:00:00,W,16,629.3666666666667,51
2025-09-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-19 15:00:00,2025-09-19 19:00:00,E,65,3257.866666666667,208
2025-09-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-19 15:00:00,2025-09-19 19:00:00,W,27,860.2666666666667,70
2025-09-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-22 15:00:00,2025-09-22 19:00:00,E,57,1132.8833333333334,215
2025-09-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-22 15:00:00,2025-09-22 19:00:00,W,14,356.0833333333333,54
2025-09-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-23 15:00:00,2025-09-23 19:00:00,W,17,1314.7333333333331,55
2025-09-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-23 15:00:00,2025-09-23 19:00:00,E,53,6453.733333333334,147
2025-09-24 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-24 15:00:00,2025-09-24 19:00:00,E,39,3664.1833333333334,177
2025-09-24 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-24 15:00:00,2025-09-24 19:00:00,W,15,1147.8333333333333,54
2025-09-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-25 15:00:00,2025-09-25 19:00:00,E,39,904.5666666666668,71
2025-09-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-25 15:00:00,2025-09-25 19:00:00,W,14,855.8833333333333,35
2025-09-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-26 15:00:00,2025-09-26 19:00:00,E,33,482.76666666666665,65
2025-09-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-26 15:00:00,2025-09-26 19:00:00,W,17,572.4333333333333,22
2025-09-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-29 15:00:00,2025-09-29 19:00:00,W,20,637.7833333333333,22
2025-09-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-29 15:00:00,2025-09-29 19:00:00,E,55,1270.4333333333334,122
2025-09-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-30 15:00:00,2025-09-30 19:00:00,E,84,4720.5,164
2025-09-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-09-30 15:00:00,2025-09-30 19:00:00,W,19,1742.4666666666667,54
2025-10-01 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-01 15:00:00,2025-10-01 19:00:00,E,84,6680.983333333334,170
2025-10-01 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-01 15:00:00,2025-10-01 19:00:00,W,26,2194.35,50
2025-10-02 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-02 15:00:00,2025-10-02 19:00:00,E,37,1909.9666666666667,103
2025-10-02 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-02 15:00:00,2025-10-02 19:00:00,W,50,1236.0333333333333,50
2025-10-03 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-03 15:00:00,2025-10-03 19:00:00,E,150,1499.5333333333333,180
2025-10-03 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-03 15:00:00,2025-10-03 19:00:00,W,15,549.8333333333334,28
2025-10-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-06 15:00:00,2025-10-06 19:00:00,W,33,800.85,26
2025-10-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-06 15:00:00,2025-10-06 19:00:00,E,33,906.65,102
2025-10-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-07 15:00:00,2025-10-07 19:00:00,E,43,1430.9666666666667,109
2025-10-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-07 15:00:00,2025-10-07 19:00:00,W,17,723.95,31
2025-10-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-08 15:00:00,2025-10-08 19:00:00,E,120,5857.883333333333,165
2025-10-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-08 15:00:00,2025-10-08 19:00:00,W,31,1951.9333333333336,42
2025-10-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-09 15:00:00,2025-10-09 19:00:00,E,19,2096.1,118
2025-10-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-09 15:00:00,2025-10-09 19:00:00,W,25,1427.4,32
2025-10-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-10 15:00:00,2025-10-10 19:00:00,W,17,368.0833333333333,15
2025-10-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-10 15:00:00,2025-10-10 19:00:00,E,63,824.1833333333333,104
2025-10-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-13 15:00:00,2025-10-13 19:00:00,W,11,22.65,46
2025-10-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-10-13 15:00:00,2025-10-13 19:00:00,E,31,125.88333333333334,159
2025-10-14 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-14 15:00:00,2025-10-14 19:00:00,E,60,1809.1666666666667,116
2025-10-14 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-14 15:00:00,2025-10-14 19:00:00,W,7,938.4166666666666,40
2025-10-15 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-15 15:00:00,2025-10-15 19:00:00,E,63,1775.8333333333333,85
2025-10-15 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-15 15:00:00,2025-10-15 19:00:00,W,4,842.4666666666667,26
2025-10-16 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-16 15:00:00,2025-10-16 19:00:00,E,89,2359.45,121
2025-10-16 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-16 15:00:00,2025-10-16 19:00:00,W,9,793.25,21
2025-10-17 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-17 15:00:00,2025-10-17 19:00:00,W,5,596.5,42
2025-10-17 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-17 15:00:00,2025-10-17 19:00:00,E,41,1184.45,141
2025-10-20 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-20 15:00:00,2025-10-20 19:00:00,W,3,463.1333333333333,15
2025-10-20 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-20 15:00:00,2025-10-20 19:00:00,E,77,1582.1333333333334,92
2025-10-21 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-21 15:00:00,2025-10-21 19:00:00,E,60,734.55,89
2025-10-21 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-21 15:00:00,2025-10-21 19:00:00,W,14,263.1666666666667,18
2025-10-22 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-22 15:00:00,2025-10-22 19:00:00,E,71,3609.483333333333,192
2025-10-22 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-22 15:00:00,2025-10-22 19:00:00,W,23,1274.35,33
2025-10-23 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-23 15:00:00,2025-10-23 19:00:00,E,50,2863.7166666666667,120
2025-10-23 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-23 15:00:00,2025-10-23 19:00:00,W,8,873.0166666666667,25
2025-10-24 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-24 15:00:00,2025-10-24 19:00:00,E,63,3091.7,146
2025-10-24 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-24 15:00:00,2025-10-24 19:00:00,W,8,583.3833333333333,26
2025-10-27 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-27 15:00:00,2025-10-27 19:00:00,W,11,357.3666666666667,10
2025-10-27 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-27 15:00:00,2025-10-27 19:00:00,E,41,341.78333333333336,45
2025-10-28 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-28 15:00:00,2025-10-28 19:00:00,E,60,1315.65,150
2025-10-28 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-28 15:00:00,2025-10-28 19:00:00,W,5,310.26666666666665,22
2025-10-29 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-29 15:00:00,2025-10-29 19:00:00,E,17,306.1,33
2025-10-29 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-29 15:00:00,2025-10-29 19:00:00,W,12,278.96666666666664,8
2025-10-30 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-30 15:00:00,2025-10-30 19:00:00,E,40,1209.3666666666666,35
2025-10-30 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-30 15:00:00,2025-10-30 19:00:00,W,7,651.4333333333333,26
2025-10-31 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-31 15:00:00,2025-10-31 19:00:00,W,8,807.1333333333333,31
2025-10-31 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-10-31 15:00:00,2025-10-31 19:00:00,E,49,1225.5166666666669,137
2025-11-03 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-03 15:00:00,2025-11-03 19:00:00,E,79,3896.8,176
2025-11-03 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-03 15:00:00,2025-11-03 19:00:00,W,41,3299.6,42
2025-11-04 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-04 15:00:00,2025-11-04 19:00:00,E,35,1673.5666666666666,52
2025-11-04 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-04 15:00:00,2025-11-04 19:00:00,W,15,660.2833333333333,24
2025-11-05 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-05 15:00:00,2025-11-05 19:00:00,E,51,4022.7833333333338,187
2025-11-05 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-05 15:00:00,2025-11-05 19:00:00,W,23,1932.0333333333333,51
2025-11-06 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-06 15:00:00,2025-11-06 19:00:00,E,19,792.3833333333333,53
2025-11-06 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-06 15:00:00,2025-11-06 19:00:00,W,9,461.85,27
2025-11-07 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-07 15:00:00,2025-11-07 19:00:00,E,25,591.0333333333333,39
2025-11-07 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-07 15:00:00,2025-11-07 19:00:00,W,8,864.7833333333333,26
2025-11-10 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-10 15:00:00,2025-11-10 19:00:00,E,3,131.08333333333334,40
2025-11-10 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-10 15:00:00,2025-11-10 19:00:00,W,10,246.75,13
2025-11-11 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-11 15:00:00,2025-11-11 19:00:00,E,31,801.9166666666666,104
2025-11-11 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-11 15:00:00,2025-11-11 19:00:00,W,11,506.1333333333333,20
2025-11-12 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-12 15:00:00,2025-11-12 19:00:00,E,39,3007.4,85
2025-11-12 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-12 15:00:00,2025-11-12 19:00:00,W,17,1095.95,15
2025-11-13 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-13 15:00:00,2025-11-13 19:00:00,W,3,561.9666666666667,20
2025-11-13 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-13 15:00:00,2025-11-13 19:00:00,E,5,318.56666666666666,24
2025-11-14 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-14 15:00:00,2025-11-14 19:00:00,W,13,809.1833333333333,47
2025-11-14 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-14 15:00:00,2025-11-14 19:00:00,E,46,1618.5333333333333,116
2025-11-17 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-17 15:00:00,2025-11-17 19:00:00,E,66,788.6,15
2025-11-17 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-17 15:00:00,2025-11-17 19:00:00,W,21,9.083333333333332,15
2025-11-18 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-18 15:00:00,2025-11-18 19:00:00,E,52,2461.616666666667,20
2025-11-18 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-18 15:00:00,2025-11-18 19:00:00,W,22,4.616666666666667,19
2025-11-19 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-19 15:00:00,2025-11-19 19:00:00,E,96,6199.15,158
2025-11-19 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-19 15:00:00,2025-11-19 19:00:00,W,24,1485.2833333333333,23
2025-11-20 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-20 15:00:00,2025-11-20 19:00:00,E,68,2862.516666666667,114
2025-11-20 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-20 15:00:00,2025-11-20 19:00:00,W,17,891.15,15
2025-11-21 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-21 15:00:00,2025-11-21 19:00:00,E,97,2398.6,102
2025-11-21 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-21 15:00:00,2025-11-21 19:00:00,W,31,728.2,22
2025-11-24 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-24 15:00:00,2025-11-24 19:00:00,E,130,863.4833333333333,61
2025-11-24 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-24 15:00:00,2025-11-24 19:00:00,W,28,489.9166666666667,24
2025-11-25 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-25 15:00:00,2025-11-25 19:00:00,E,111,3529.9,99
2025-11-25 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-25 15:00:00,2025-11-25 19:00:00,W,26,1985.55,33
2025-11-26 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-26 15:00:00,2025-11-26 19:00:00,E,65,3100.85,131
2025-11-26 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-26 15:00:00,2025-11-26 19:00:00,W,22,2220.266666666667,33
2025-11-27 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-27 15:00:00,2025-11-27 19:00:00,W,27,1601.4666666666667,16
2025-11-27 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-27 15:00:00,2025-11-27 19:00:00,E,92,3011.8,57
2025-11-28 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-28 15:00:00,2025-11-28 19:00:00,E,96,1004.6166666666668,61
2025-11-28 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-11-28 15:00:00,2025-11-28 19:00:00,W,17,790.7666666666667,5
2025-12-01 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-01 15:00:00,2025-12-01 19:00:00,E,128,2191.733333333333,102
2025-12-01 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-01 15:00:00,2025-12-01 19:00:00,W,24,750.35,23
2025-12-02 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-02 15:00:00,2025-12-02 19:00:00,E,62,1890.3666666666663,61
2025-12-02 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-02 15:00:00,2025-12-02 19:00:00,W,15,1036.85,33
2025-12-03 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-03 15:00:00,2025-12-03 19:00:00,W,22,352.46666666666664,2
2025-12-03 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-03 15:00:00,2025-12-03 19:00:00,E,74,1328.8833333333334,81
2025-12-04 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-04 15:00:00,2025-12-04 19:00:00,W,16,384.45,10
2025-12-04 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-04 15:00:00,2025-12-04 19:00:00,E,57,1725.15,129
2025-12-05 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-05 15:00:00,2025-12-05 19:00:00,E,91,2570.233333333333,144
2025-12-05 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-05 15:00:00,2025-12-05 19:00:00,W,8,789.8,47
2025-12-08 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-08 15:00:00,2025-12-08 19:00:00,E,24,1739.0,81
2025-12-08 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-08 15:00:00,2025-12-08 19:00:00,W,16,817.8,19
2025-12-09 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-09 15:00:00,2025-12-09 19:00:00,E,67,3290.1666666666665,142
2025-12-09 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-09 15:00:00,2025-12-09 19:00:00,W,21,946.6166666666668,48
2025-12-10 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-10 15:00:00,2025-12-10 19:00:00,E,49,699.65,32
2025-12-10 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-10 15:00:00,2025-12-10 19:00:00,W,17,485.68333333333334,18
2025-12-11 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-11 15:00:00,2025-12-11 19:00:00,W,7,931.6,27
2025-12-11 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-11 15:00:00,2025-12-11 19:00:00,E,37,2700.9,75
2025-12-12 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-12 15:00:00,2025-12-12 19:00:00,E,34,1599.7666666666669,57
2025-12-12 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-12 15:00:00,2025-12-12 19:00:00,W,19,1076.2833333333333,26
2025-12-15 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-15 15:00:00,2025-12-15 19:00:00,E,64,1324.7833333333333,83
2025-12-15 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-15 15:00:00,2025-12-15 19:00:00,W,13,364.2,16
2025-12-16 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-16 15:00:00,2025-12-16 19:00:00,E,33,1117.1166666666666,71
2025-12-16 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-16 15:00:00,2025-12-16 19:00:00,W,2,545.95,13
2025-12-17 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-17 15:00:00,2025-12-17 19:00:00,W,5,1118.7,39
2025-12-17 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-17 15:00:00,2025-12-17 19:00:00,E,26,1979.8,159
2025-12-18 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-18 15:00:00,2025-12-18 19:00:00,E,75,3161.65,97
2025-12-18 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-18 15:00:00,2025-12-18 19:00:00,W,9,1365.6833333333334,41
2025-12-19 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-19 15:00:00,2025-12-19 19:00:00,E,279,7969.366666666667,399
2025-12-19 00:00:00,22,10:00,209,11,9.3,2,0,32.49,1,2025-12-19 15:00:00,2025-12-19 19:00:00,W,48,2296.133333333333,100
2025-12-22 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-22 15:00:00,2025-12-22 19:00:00,E,0,0.0,0
2025-12-22 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-22 15:00:00,2025-12-22 19:00:00,W,0,0.0,0
2025-12-23 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-23 15:00:00,2025-12-23 19:00:00,W,0,0.0,0
2025-12-23 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-23 15:00:00,2025-12-23 19:00:00,E,0,0.0,0
2025-12-24 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-24 15:00:00,2025-12-24 19:00:00,W,0,0.0,0
2025-12-24 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-24 15:00:00,2025-12-24 19:00:00,E,0,0.0,0
2025-12-25 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-25 15:00:00,2025-12-25 19:00:00,E,0,0.0,0
2025-12-25 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-25 15:00:00,2025-12-25 19:00:00,W,0,0.0,0
2025-12-26 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-26 15:00:00,2025-12-26 19:00:00,E,0,0.0,0
2025-12-26 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-26 15:00:00,2025-12-26 19:00:00,W,0,0.0,0
2025-12-29 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-29 15:00:00,2025-12-29 19:00:00,E,0,0.0,0
2025-12-29 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-29 15:00:00,2025-12-29 19:00:00,W,0,0.0,0
2025-12-30 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-30 15:00:00,2025-12-30 19:00:00,E,0,0.0,0
2025-12-30 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-30 15:00:00,2025-12-30 19:00:00,W,0,0.0,0
2025-12-31 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-31 15:00:00,2025-12-31 19:00:00,E,0,0.0,0
2025-12-31 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2025-12-31 15:00:00,2025-12-31 19:00:00,W,0,0.0,0
2026-01-01 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2026-01-01 15:00:00,2026-01-01 19:00:00,E,0,0.0,0
2026-01-01 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2026-01-01 15:00:00,2026-01-01 19:00:00,W,0,0.0,0
2026-01-02 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2026-01-02 15:00:00,2026-01-02 19:00:00,E,0,0.0,0
2026-01-02 00:00:00,19,10:00,182,8,10.7,2,0,32.49,0,2026-01-02 15:00:00,2026-01-02 19:00:00,W,0,0.0,0
